row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
107873,2016,037,Dakota,COMMERCIAL,4,65 - 74 years,F,340,Other,"2,042","1,179","4,022","$508,998.51",$431.72,$68.32,"$491,319.70",$416.73,$57.42,"$17,678.81",$14.99,$0.00
108545,2016,039,Dodge,MEDICARE,4,65 - 74 years,M,93,DME (Durable Medical Equipment),728,461,"1,113","$47,618.17",$103.29,$58.50,"$38,351.96",$83.19,$51.41,"$9,266.21",$20.10,$9.99
109505,2016,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,25,Independent Lab,43,27,271,"$1,398.91",$51.81,$37.72,"$1,398.91",$51.81,$37.72,$0.00,$0.00,$0.00
110441,2016,049,Goodhue,MEDICARE,3,45 - 64 years,F,81,Hospital Inpatient,"1,742",134,951,"$1,856,788.62","$13,856.63","$10,991.74","$1,740,885.68","$12,991.68","$10,066.80","$115,902.94",$864.95,"$1,288.00"
111233,2016,053,Hennepin,MEDICARE,3,45 - 64 years,M,551,Home Health,"18,196","2,842","6,347","$2,541,172.04",$894.15,$132.59,"$2,541,041.27",$894.10,$132.59,$130.77,$0.05,$0.00
112025,2016,057,Hubbard,MEDICARE,5,75 years and older,M,31,Hospice,"1,415",81,239,"$257,524.62","$3,179.32","$3,813.15","$257,524.62","$3,179.32","$3,813.15",$0.00,$0.00,$0.00
112961,2016,063,Jackson,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,227,Hospital Outpatient,"2,409",778,"2,480","$233,380.70",$299.98,$105.08,"$233,380.70",$299.98,$105.08,$0.00,$0.00,$0.00
114065,2016,069,Kittson,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,150,Clinic/Office,"1,732","1,042","1,548","$89,217.13",$85.62,$61.31,"$86,271.69",$82.79,$58.66,"$2,945.44",$2.83,$0.00
101174,2016,001,Aitkin,MEDICARE,3,45 - 64 years,M,15,Ambulatory Surgery,60,16,179,"$23,013.61","$1,438.35",$791.65,"$22,137.78","$1,383.61",$791.65,$875.83,$54.74,$0.00
101750,2016,005,Becker,COMMERCIAL,3,45 - 64 years,F,38,Ambulance,170,59,413,"$86,474.13","$1,465.66",$658.53,"$72,421.42","$1,227.48",$360.55,"$14,052.71",$238.18,$0.00
102422,2016,007,Beltrami,MEDICARE,3,45 - 64 years,F,295,Other,"2,103",969,"3,430","$121,830.27",$125.73,$55.34,"$99,721.56",$102.91,$51.10,"$22,108.71",$22.82,$7.20
103334,2016,013,Blue Earth,COMMERCIAL,5,75 years and older,M,14,Ambulatory Surgery,124,27,168,"$8,468.90",$313.66,$338.07,"$8,302.90",$307.51,$338.07,$166.00,$6.15,$0.00
104150,2016,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,41,Outpatient Other,700,536,473,"$99,871.14",$186.33,$107.80,"$99,871.14",$186.33,$107.80,$0.00,$0.00,$0.00
104870,2016,021,Cass,COMMERCIAL,3,45 - 64 years,F,919,Hospital Outpatient,"14,995","3,317","9,781","$4,887,820.08","$1,473.57",$327.82,"$4,095,474.34","$1,234.69",$229.87,"$792,345.74",$238.87,$0.00
105830,2016,025,Chisago,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,24,Hospital Outpatient,715,150,253,"$13,093.97",$87.29,$22.89,"$13,087.97",$87.25,$22.89,$6.00,$0.04,$0.00
106958,2016,031,Cook,MEDICARE,4,65 - 74 years,M,77,Emergency department,478,133,884,"$40,107.78",$301.56,$203.83,"$35,889.49",$269.85,$155.72,"$4,218.29",$31.72,$2.14
107726,2016,035,Crow Wing,MEDICARE,4,65 - 74 years,M,85,Home Health,"2,131",569,963,"$278,352.04",$489.20,$148.62,"$277,008.04",$486.83,$135.37,"$1,344.00",$2.36,$0.00
108590,2016,041,Douglas,COMMERCIAL,1,18 years and under,F,17,DME (Durable Medical Equipment),30,19,181,"$5,218.89",$274.68,$99.68,"$3,428.65",$180.46,$0.00,"$1,790.24",$94.22,$15.95
109526,2016,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,20,Hospital Inpatient,321,27,173,"$259,910.36","$9,626.31","$5,284.53","$257,510.36","$9,537.42","$5,284.53","$2,400.00",$88.89,$0.00
110366,2016,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,27,Clinic/Office,269,138,320,"$5,865.94",$42.51,$13.34,"$5,821.44",$42.18,$13.34,$44.50,$0.32,$0.00
101610,2016,003,Anoka,MEDICARE,3,45 - 64 years,F,"4,431",Clinic/Office,"138,507","54,101","51,341","$9,652,978.00",$178.43,$105.00,"$8,303,702.30",$153.49,$83.66,"$1,349,275.70",$24.94,$14.48
102354,2016,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,96,Emergency department,628,191,"1,064","$10,110.60",$52.94,$39.47,"$10,094.20",$52.85,$39.47,$16.40,$0.09,$0.00
103362,2016,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,161,Ambulance,"4,266","1,822","1,710","$108,650.13",$59.63,$25.59,"$108,650.13",$59.63,$25.59,$0.00,$0.00,$0.00
104202,2016,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,108,Hospital Inpatient Professional Services,"1,280",599,"1,202","$134,846.33",$225.12,$66.00,"$134,813.53",$225.06,$66.00,$32.80,$0.05,$0.00
105114,2016,021,Cass,MEDICARE,2,19 - 44 years,M,42,Emergency department,329,94,504,"$19,148.33",$203.71,$164.76,"$15,076.14",$160.38,$125.69,"$4,072.19",$43.32,$33.49
105906,2016,025,Chisago,MEDICARE,3,45 - 64 years,M,42,Ambulatory Surgery,287,57,488,"$104,249.69","$1,828.94",$852.34,"$91,220.12","$1,600.35",$723.79,"$13,029.57",$228.59,$95.16
106938,2016,031,Cook,MEDICARE,3,45 - 64 years,M,19,Other,132,52,225,"$22,064.76",$424.32,$165.38,"$17,761.05",$341.56,$143.57,"$4,303.71",$82.76,$35.79
107898,2016,037,Dakota,COMMERCIAL,5,75 years and older,F,87,Hospital Inpatient Professional Services,"1,292",540,941,"$143,805.47",$266.31,$55.54,"$137,591.45",$254.80,$50.90,"$6,214.02",$11.51,$0.00
108594,2016,041,Douglas,COMMERCIAL,1,18 years and under,F,64,Hospital Inpatient Professional Services,409,267,501,"$108,841.10",$407.64,$192.09,"$89,514.96",$335.26,$138.47,"$19,326.14",$72.38,$0.00
109434,2016,045,Fillmore,COMMERCIAL,4,65 - 74 years,F,140,Clinic/Office,"3,473","1,217","1,660","$87,471.25",$71.87,$20.68,"$77,583.70",$63.75,$20.27,"$9,887.55",$8.12,$0.00
110346,2016,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,540,Hospital Outpatient,"17,373","4,238","5,867","$1,084,062.03",$255.80,$106.52,"$1,079,445.39",$254.71,$104.81,"$4,616.64",$1.09,$0.00
101450,2016,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,"1,012",Ambulance,"41,443","12,520","10,556","$1,389,472.35",$110.98,$48.84,"$1,388,476.63",$110.90,$48.84,$995.72,$0.08,$0.00
102218,2016,007,Beltrami,COMMERCIAL,5,75 years and older,M,15,Hospital Inpatient Professional Services,263,137,171,"$21,894.08",$159.81,$21.18,"$20,772.73",$151.63,$21.18,"$1,121.35",$8.19,$0.00
102890,2016,009,Benton,MEDICARE,5,75 years and older,M,246,Emergency department,"1,730",536,"2,806","$113,060.19",$210.93,$172.31,"$102,758.87",$191.71,$159.79,"$10,301.32",$19.22,$0.00
126952,2016,139,Scott,MEDICARE,2,19 - 44 years,M,82,Other,956,336,984,"$120,385.33",$358.29,$137.33,"$95,227.99",$283.42,$102.94,"$25,157.34",$74.87,$32.13
127864,2016,145,Stearns,COMMERCIAL,2,19 - 44 years,F,"2,258",Independent Lab,"13,837","3,630","24,596","$713,552.74",$196.57,$88.61,"$540,130.97",$148.80,$45.41,"$173,421.77",$47.77,$0.00
128608,2016,147,Steele,MEDICARE,4,65 - 74 years,M,160,Hospital Inpatient Professional Services,"2,378",935,"1,862","$299,742.53",$320.58,$108.99,"$279,027.52",$298.43,$106.31,"$20,715.01",$22.16,$0.00
129496,2016,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,38,Hospital Inpatient Professional Services,397,164,444,"$74,759.14",$455.85,$119.33,"$74,753.24",$455.81,$119.33,$5.90,$0.04,$0.00
130744,2016,159,Wadena,MEDICARE,5,75 years and older,M,73,Inpatient Non-acute Professional Services,632,540,768,"$71,182.37",$131.82,$78.16,"$68,259.54",$126.41,$71.98,"$2,922.83",$5.41,$0.00
131536,2016,163,Washington,MEDICARE,5,75 years and older,M,"1,337",Hospital Inpatient Professional Services,"23,362","8,560","14,858","$2,687,479.21",$313.96,$176.44,"$2,452,127.06",$286.46,$155.61,"$235,352.15",$27.49,$0.00
132304,2016,169,Winona,COMMERCIAL,3,45 - 64 years,M,35,Ambulance,112,47,371,"$145,784.04","$3,101.79","$1,291.09","$141,422.43","$3,008.99","$1,267.77","$4,361.61",$92.80,$0.00
133240,2016,173,Yellow Medicine,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,191,Clinic/Office,"2,690","1,513","2,125","$107,201.37",$70.85,$57.80,"$103,509.45",$68.41,$51.83,"$3,691.92",$2.44,$0.00
101534,2016,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,125,Emergency department,675,241,"1,372","$22,903.70",$95.04,$23.29,"$22,464.05",$93.21,$23.29,$439.65,$1.82,$0.00
102134,2016,007,Beltrami,COMMERCIAL,2,19 - 44 years,M,13,Hospital Inpatient,172,19,145,"$414,018.45","$21,790.44","$14,757.03","$400,700.24","$21,089.49","$11,066.05","$13,318.21",$700.96,$0.00
103022,2016,011,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,79,Clinic/Office,497,301,797,"$19,954.87",$66.30,$57.02,"$18,150.62",$60.30,$43.16,"$1,804.25",$5.99,$3.00
103814,2016,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,40,DME (Durable Medical Equipment),302,176,454,"$22,742.62",$129.22,$90.63,"$22,736.72",$129.19,$90.63,$5.90,$0.03,$0.00
104630,2016,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,41,Outpatient Other,"1,573","1,044",436,"$230,585.08",$220.87,$164.22,"$230,150.23",$220.45,$164.22,$434.85,$0.42,$0.00
105518,2016,023,Chippewa,MEDICARE,4,65 - 74 years,F,17,Home Health,375,258,204,"$32,678.26",$126.66,$75.02,"$32,678.26",$126.66,$75.02,$0.00,$0.00,$0.00
106358,2016,027,Clay,MEDICARE,5,75 years and older,M,65,Hospice,"3,891",190,490,"$546,767.73","$2,877.72","$3,599.45","$546,767.73","$2,877.72","$3,599.45",$0.00,$0.00,$0.00
107462,2016,035,Crow Wing,COMMERCIAL,4,65 - 74 years,M,16,DME (Durable Medical Equipment),80,54,190,"$3,958.76",$73.31,$10.85,"$3,246.19",$60.11,$8.32,$712.57,$13.20,$0.00
108230,2016,039,Dodge,COMMERCIAL,1,18 years and under,M,52,Hospital Inpatient,394,57,437,"$1,527,989.79","$26,806.84","$2,947.02","$1,488,610.42","$26,115.97","$2,111.03","$39,379.37",$690.87,$460.78
109142,2016,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,117,Emergency department,706,233,"1,172","$76,129.29",$326.74,$266.53,"$75,389.10",$323.56,$264.41,$740.19,$3.18,$0.00
110078,2016,047,Freeborn,MEDICARE,4,65 - 74 years,F,595,Other,"4,745","2,619","7,113","$258,945.07",$98.87,$61.73,"$230,078.39",$87.85,$58.79,"$28,866.68",$11.02,$0.00
110846,2016,051,Grant,MEDICARE,5,75 years and older,M,71,Hospital Inpatient Professional Services,913,346,810,"$102,573.55",$296.46,$125.03,"$91,555.19",$264.61,$110.24,"$11,018.36",$31.84,$0.00
111446,2016,055,Houston,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,59,Ambulance,523,395,657,"$15,843.29",$40.11,$10.20,"$15,831.49",$40.08,$10.20,$11.80,$0.03,$0.00
112358,2016,059,Isanti,MEDICARE,3,45 - 64 years,M,38,Home Health,"1,347",153,444,"$198,049.00","$1,294.44",$205.80,"$198,049.00","$1,294.44",$205.80,$0.00,$0.00,$0.00
113246,2016,065,Kanabec,COMMERCIAL,3,45 - 64 years,M,11,Ambulatory Surgery,52,11,101,"$30,353.79","$2,759.44","$1,551.04","$29,009.23","$2,637.20","$1,317.95","$1,344.56",$122.23,$0.00
114422,2016,071,Koochiching,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,27,Hospital Inpatient,329,39,275,"$345,212.64","$8,851.61","$5,104.29","$345,212.64","$8,851.61","$5,104.29",$0.00,$0.00,$0.00
115934,2016,079,Le Sueur,MEDICARE,5,75 years and older,F,58,Hospice,"3,609",159,444,"$522,673.32","$3,287.25","$4,056.96","$522,673.32","$3,287.25","$4,056.96",$0.00,$0.00,$0.00
116750,2016,085,McLeod,COMMERCIAL,4,65 - 74 years,M,65,Clinic/Office,873,334,780,"$87,715.99",$262.62,$144.87,"$70,509.28",$211.11,$75.99,"$17,206.71",$51.52,$0.00
103850,2016,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,23,Other,"1,790","1,397",276,"$355,982.67",$254.82,$130.00,"$355,882.37",$254.75,$130.00,$100.30,$0.07,$0.00
104570,2016,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,15,Outpatient Other,296,266,177,"$42,994.72",$161.63,$142.80,"$42,994.72",$161.63,$142.80,$0.00,$0.00,$0.00
105506,2016,023,Chippewa,MEDICARE,3,45 - 64 years,M,23,Hospital Inpatient Professional Services,505,149,250,"$60,160.37",$403.76,$105.35,"$53,557.05",$359.44,$87.17,"$6,603.32",$44.32,$14.56
106346,2016,027,Clay,MEDICARE,5,75 years and older,F,"2,245",Hospital Outpatient,"115,537","26,732","26,272","$7,550,397.99",$282.45,$142.43,"$6,291,173.33",$235.34,$113.48,"$1,259,224.66",$47.11,$20.43
107378,2016,035,Crow Wing,COMMERCIAL,1,18 years and under,M,67,Hospital Inpatient Professional Services,339,224,535,"$90,554.60",$404.26,$286.18,"$56,904.68",$254.04,$151.58,"$33,649.92",$150.22,$0.00
108074,2016,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,270,Other,"18,719","14,240","2,998","$2,690,716.48",$188.95,$80.88,"$2,671,130.28",$187.58,$80.88,"$19,586.20",$1.38,$0.00
108818,2016,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,11,Hospital Inpatient Professional Services,444,132,114,"$1,258.84",$9.54,$0.00,"$1,258.84",$9.54,$0.00,$0.00,$0.00,$0.00
109826,2016,047,Freeborn,COMMERCIAL,4,65 - 74 years,M,78,Clinic/Office,"1,360",529,905,"$208,101.29",$393.39,$148.65,"$163,956.71",$309.94,$133.20,"$44,144.58",$83.45,$8.10
110810,2016,051,Grant,MEDICARE,4,65 - 74 years,M,13,Ambulatory Surgery,130,26,154,"$29,854.38","$1,148.25",$849.11,"$26,287.32","$1,011.05",$698.90,"$3,567.06",$137.19,$79.39
111602,2016,055,Houston,MEDICARE,4,65 - 74 years,F,96,DME (Durable Medical Equipment),868,502,"1,148","$66,449.13",$132.37,$52.04,"$53,978.86",$107.53,$41.30,"$12,470.27",$24.84,$8.73
112394,2016,059,Isanti,MEDICARE,4,65 - 74 years,M,41,Inpatient Non-acute,"1,029",181,476,"$385,930.63","$2,132.21",$291.98,"$362,651.58","$2,003.60",$274.73,"$23,279.05",$128.61,$0.00
113450,2016,065,Kanabec,MEDICARE,2,19 - 44 years,M,45,Clinic/Office,479,239,523,"$22,288.62",$93.26,$70.67,"$16,295.42",$68.18,$40.82,"$5,993.20",$25.08,$14.48
114314,2016,071,Koochiching,COMMERCIAL,3,45 - 64 years,F,14,Independent Lab,116,21,164,"$10,290.27",$490.01,$129.07,"$6,181.21",$294.34,$66.39,"$4,109.06",$195.67,$0.00
101013,2016,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,33,Ambulance,435,311,385,"$21,521.95",$69.20,$31.68,"$21,521.95",$69.20,$31.68,$0.00,$0.00,$0.00
101685,2016,003,Anoka,MEDICARE,5,75 years and older,F,"4,221",Other,"66,976","40,526","49,900","$8,622,873.03",$212.77,$102.96,"$8,326,737.46",$205.47,$102.48,"$296,135.57",$7.31,$0.00
102453,2016,007,Beltrami,MEDICARE,4,65 - 74 years,F,18,Outpatient Other,"6,565",564,191,"$296,146.09",$525.08,$57.49,"$242,256.12",$429.53,$57.49,"$53,889.97",$95.55,$0.00
103341,2016,013,Blue Earth,COMMERCIAL,5,75 years and older,M,49,Hospital Outpatient,841,205,566,"$46,826.56",$228.42,$21.78,"$44,145.99",$215.35,$19.85,"$2,680.57",$13.08,$0.00
104157,2016,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,59,Hospital Inpatient,560,68,498,"$557,234.52","$8,194.63","$2,196.50","$557,234.52","$8,194.63","$2,196.50",$0.00,$0.00,$0.00
104901,2016,021,Cass,COMMERCIAL,4,65 - 74 years,F,78,Hospital Outpatient,"1,800",429,936,"$213,875.39",$498.54,$87.00,"$188,119.28",$438.51,$55.61,"$25,756.11",$60.04,$0.00
105789,2016,025,Chisago,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,17,Inpatient Non-acute Professional Services,191,136,203,"$14,750.00",$108.46,$59.67,"$14,747.05",$108.43,$59.67,$2.95,$0.02,$0.00
106461,2016,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,25,DME (Durable Medical Equipment),139,72,277,"$8,736.30",$121.34,$105.85,"$8,736.30",$121.34,$105.85,$0.00,$0.00,$0.00
107493,2016,035,Crow Wing,COMMERCIAL,5,75 years and older,M,12,Hospital Inpatient,304,22,125,"$92,976.74","$4,226.22","$1,172.29","$83,825.17","$3,810.24",$488.00,"$9,151.57",$415.98,$261.90
108141,2016,037,Dakota,MEDICARE,3,45 - 64 years,M,44,Hospice,"2,696",184,344,"$444,101.30","$2,413.59","$2,029.19","$444,101.30","$2,413.59","$2,029.19",$0.00,$0.00,$0.00
109077,2016,043,Faribault,COMMERCIAL,4,65 - 74 years,M,13,Hospital Outpatient,302,95,155,"$44,109.35",$464.31,$157.21,"$34,762.12",$365.92,$56.60,"$9,347.23",$98.39,$0.00
109821,2016,047,Freeborn,COMMERCIAL,4,65 - 74 years,F,44,Hospital Outpatient,"1,181",278,518,"$111,080.56",$399.57,$40.69,"$96,559.76",$347.34,$36.00,"$14,520.80",$52.23,$0.00
111062,2016,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,"12,430",Emergency department,"83,210","31,547","120,128","$11,708,183.86",$371.13,$276.10,"$11,666,735.95",$369.82,$274.62,"$41,447.91",$1.31,$0.00
101548,2016,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,79,Clinic/Office,"1,626",737,887,"$82,442.63",$111.86,$22.07,"$81,703.54",$110.86,$22.07,$739.09,$1.00,$0.00
102292,2016,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,564,Emergency department,"4,542","1,601","6,235","$503,124.87",$314.26,$329.89,"$501,674.80",$313.35,$329.89,"$1,450.07",$0.91,$0.00
103036,2016,011,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,22,DME (Durable Medical Equipment),108,78,262,"$2,826.08",$36.23,$25.87,"$2,817.23",$36.12,$25.87,$8.85,$0.11,$0.00
103852,2016,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,32,Ambulance,429,258,377,"$9,488.19",$36.78,$16.90,"$9,488.19",$36.78,$16.90,$0.00,$0.00,$0.00
104572,2016,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,60,Ambulatory Surgery,349,86,683,"$111,701.64","$1,298.86",$753.76,"$109,706.63","$1,275.66",$728.76,"$1,995.01",$23.20,$0.00
105508,2016,023,Chippewa,MEDICARE,3,45 - 64 years,M,17,Independent Lab,40,20,204,"$1,912.58",$95.63,$20.76,"$1,912.58",$95.63,$20.76,$0.00,$0.00,$0.00
106108,2016,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,143,Ambulance,919,347,"1,589","$70,170.72",$202.22,$44.10,"$70,170.72",$202.22,$44.10,$0.00,$0.00,$0.00
107164,2016,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,16,Outpatient Other,82,81,149,"$9,574.75",$118.21,$106.12,"$9,574.75",$118.21,$106.12,$0.00,$0.00,$0.00
107884,2016,037,Dakota,COMMERCIAL,4,65 - 74 years,M,624,Hospital Outpatient,"11,425","2,570","7,338","$2,204,742.23",$857.88,$218.55,"$2,021,902.49",$786.73,$175.54,"$182,839.74",$71.14,$0.00
108580,2016,039,Dodge,MEDICARE,5,75 years and older,M,139,Hospital Inpatient Professional Services,"2,536",860,"1,549","$283,889.04",$330.10,$133.06,"$245,308.44",$285.24,$111.74,"$38,580.60",$44.86,$3.39
109492,2016,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,44,Hospital Inpatient,295,46,383,"$181,792.54","$3,952.01",$874.13,"$181,792.54","$3,952.01",$874.13,$0.00,$0.00,$0.00
110284,2016,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,112",Hospital Outpatient,"12,698","3,860","12,041","$678,617.28",$175.81,$130.76,"$678,617.28",$175.81,$130.76,$0.00,$0.00,$0.00
101595,2016,003,Anoka,MEDICARE,2,19 - 44 years,M,811,Clinic/Office,"18,466","8,179","9,668","$1,026,372.34",$125.49,$89.25,"$777,753.93",$95.09,$65.64,"$248,618.41",$30.40,$18.14
102339,2016,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,28,Emergency department,203,76,316,"$2,691.19",$35.41,$15.17,"$2,691.19",$35.41,$15.17,$0.00,$0.00,$0.00
103251,2016,013,Blue Earth,COMMERCIAL,2,19 - 44 years,M,"2,160",Clinic/Office,"17,055","8,437","19,398","$2,269,805.57",$269.03,$143.20,"$1,606,873.03",$190.46,$70.14,"$662,932.54",$78.57,$25.00
103923,2016,015,Brown,MEDICARE,3,45 - 64 years,M,102,Emergency department,900,218,"1,197","$42,004.59",$192.68,$112.37,"$35,809.41",$164.26,$89.09,"$6,195.18",$28.42,$7.70
104619,2016,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,86,DME (Durable Medical Equipment),570,358,961,"$77,626.54",$216.83,$55.00,"$77,194.66",$215.63,$55.00,$431.88,$1.21,$0.00
105555,2016,023,Chippewa,MEDICARE,5,75 years and older,F,128,Inpatient Non-acute Professional Services,"1,571","1,169","1,432","$95,868.23",$82.01,$70.35,"$89,098.31",$76.22,$67.29,"$6,769.92",$5.79,$0.00
106203,2016,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,39,Hospital Outpatient,"1,638",475,442,"$67,346.82",$141.78,$22.35,"$66,675.71",$140.37,$22.02,$671.11,$1.41,$0.00
107139,2016,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,42,DME (Durable Medical Equipment),146,121,440,"$12,748.96",$105.36,$37.14,"$12,698.81",$104.95,$37.14,$50.15,$0.41,$0.00
107883,2016,037,Dakota,COMMERCIAL,4,65 - 74 years,M,139,Hospital Inpatient Professional Services,"2,936","1,120","1,600","$597,142.92",$533.16,$127.54,"$560,450.07",$500.40,$95.72,"$36,692.85",$32.76,$0.00
108531,2016,039,Dodge,MEDICARE,4,65 - 74 years,F,142,Emergency department,961,268,"1,657","$58,400.34",$217.91,$174.94,"$51,833.81",$193.41,$158.78,"$6,566.53",$24.50,$10.97
109371,2016,045,Fillmore,COMMERCIAL,1,18 years and under,M,33,Hospital Inpatient,229,36,273,"$249,785.47","$6,938.49","$3,240.04","$221,466.37","$6,151.84","$2,508.86","$28,319.10",$786.64,$479.15
110331,2016,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,90,Independent Lab,861,169,"1,037","$24,386.31",$144.30,$68.41,"$24,359.51",$144.14,$68.41,$26.80,$0.16,$0.00
111051,2016,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"31,481",Hospital Outpatient,"583,152","143,231","320,391","$41,389,175.24",$288.97,$112.18,"$41,181,530.75",$287.52,$110.72,"$207,644.49",$1.45,$0.00
101278,2016,003,Anoka,COMMERCIAL,2,19 - 44 years,F,213,Ambulance,585,264,"2,329","$476,970.91","$1,806.71","$1,874.35","$374,377.63","$1,418.10","$1,552.37","$102,593.28",$388.61,$0.00
101974,2016,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,13,Inpatient Non-acute Professional Services,209,165,142,"$16,170.09",$98.00,$56.00,"$16,170.09",$98.00,$56.00,$0.00,$0.00,$0.00
102838,2016,009,Benton,MEDICARE,3,45 - 64 years,M,15,Inpatient Non-acute Professional Services,228,138,171,"$12,290.44",$89.06,$71.92,"$9,999.46",$72.46,$58.94,"$2,290.98",$16.60,$13.40
103822,2016,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,14,Inpatient Non-acute,365,108,145,"$82,328.34",$762.30,$123.30,"$82,328.34",$762.30,$123.30,$0.00,$0.00,$0.00
104662,2016,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,27,Ambulance,454,129,291,"$8,462.66",$65.60,$59.44,"$8,462.66",$65.60,$59.44,$0.00,$0.00,$0.00
105550,2016,023,Chippewa,MEDICARE,5,75 years and older,F,135,Hospital Inpatient,"2,824",229,"1,538","$2,436,743.42","$10,640.80","$9,933.02","$2,280,448.28","$9,958.29","$9,687.07","$156,295.14",$682.51,"$1,288.00"
106342,2016,027,Clay,MEDICARE,5,75 years and older,F,226,Home Health,"4,106",843,"2,637","$617,728.55",$732.77,$135.08,"$616,639.83",$731.48,$133.92,"$1,088.72",$1.29,$0.00
